A03,Transportar personas o cosas que disminuyen su visibilidad eincomoden la conduccion,4,119.348,2021
A04,"Transitar por andenes, aceras, puentes o demas lugares de uso exclusivo para el transito de peatones",4,119.348,2021
A05,No respetar las se?ales de transito,4,119.348,2021
A06,Transitar sin los dispositivos luminosos requeridos,4,119.348,2021
A07,"Transitar sin dispositivos que permitan la parada inmediata o con ellos, pero en estado defectuoso",4,119.348,2021
A08,"Transitar por zonas prohibidas o, por aquellas vias en donde las autoridades competentes lo prohiban o, conducir por vias diferentes a aquellas especialmente dise?adas para ello cuando las hubiere",4,119.348,2021
A09,Adelantar entre dos (2) vehiculos automotores que esten en sus respectivos carriles,4,119.348,2021
A10,Conducir por la via ferrea o por zonas de proteccion y seguridad,4,119.348,2021
A11,Transitar por zonas restringidas o por vias de alta velocidad como autopistas y arterias,4,119.348,2021
A12,"Prestar servicio publico con este tipo de vehiculos. El vehiculo sera inmovilizado por primera vez por 5 dias, 20 dias por segunda vez y 40 dias por tercera vez",4,119.348,2021
F01,"Conducir en estado de embriaguez, con grado 3 y tercera reincidencia",1440,42.965.280,2021
F02,"Conducir en estado de embriaguez, con grado 3 y segunda reincidencia",1080,32.223.960,2021
F03,"Conducir en estado de embriaguez, con grado 2 y tercera reincidencia",720,21.482.640,2021
F04,"Conducir en estado de embriaguez, con grado 3 y primera reincidencia",720,21.482.640,2021
F05,"Conducir en estado de embriaguez, con grado 2 y segunda reincidencia",540,16.111.980,2021
F06,"Conducir en estado de embriaguez, con grado 1 y tercera reincidencia",360,10.741.320,2021
F07,"Conducir en estado de embriaguez, con grado 2 y primera reincidencia",360,10.741.320,2021
F08,"Conducir en estado de embriaguez, con grado 1 y segunda reincidencia",270,8.055.990,2021
F09,"Conducir en estado de embriaguez, con grado 0 y tercera reincidencia",180,5.370.660,2021
F010,"Conducir en estado de embriaguez, con grado 1 y primera reincidencia",180,5.370.660,2021
F011,"Conducir en estado de embriaguez, con grado 0 y segunda reincidencia",135,4.027.995,2021
F012,GRADO 0 Primera Vez Conducir bajo el influjo del alcohol o bajo los efectos de sustancias psicoactivas,90,2.685.330,2021
F013,"Conducir en estado de embriaguez, con grado 0 y primer reincidencia",90,2.685.330,2021
E01,Proveer combustible a vehiculos de servicio publico con pasajeros a bordo,45,1.342.665,2021
E02,"Negarse a prestar el servicio publico sin causa justificada, siempre que dicha negativa cause alteracion del orden publico",45,1.342.665,2021
E03,"Conducir en estado de embriaguez o bajo los efectos de sustancias alucinogenas, se atendera a lo establecido en el art 152 de este codigo. Si se trata de conductores de servicio publico,transporte escolar o instructor de conduccion,la multa y el periodo de suspension de la licencia se duplicaran",45,1.342.665,2021
E04,"Transportar en el mismo vehiculo y al mismo tiempo personas y sustancias peligrosas como explosivos, toxicos, radiactivos, combustibles no autorizados, etc. En este caso se suspende la licencia por un a?o y por dos a?os cada vez que reincida. El vehiculo sera inmovilizado por un a?o cada vez",45,1.342.665,2021
